index,fips,county,state,ST,ave_temp,precip_ave,tot_ha,sand,silt,clay,yield_Mg,dSOC_MgC,dN2ON_kgN,iN2ON_kgN,kgCH4_ox,ghg_MgCO2e,yield_Mg_ha,dSOC_MgC_ha,dN2ON_kgN_ha,iN2ON_kgN_ha,kgCH4_ox_ha,ghg_MgCO2e_ha
2045,47157,Shelby,Tennessee,TN,16.7983486,124.2290245,20372.10103,8.667351735,77.04265283,14.28999544,409196.0692,2100.382798,29041.75573,6240.538697,39056.51709,5900.044911,20.08610053,0.103100942,1.425565075,0.306327692,1.917157049,0.289613963
2046,47159,Smith,Tennessee,TN,15.37773517,126.2153798,11109.36884,17.41694812,58.28804455,24.29500733,251472.5864,-352.4541258,19017.44624,3952.618699,21103.22222,10263.95787,22.63608221,-0.031725846,1.711838585,0.355791472,1.899587863,0.92390108
2047,47161,Stewart,Tennessee,TN,15.38352196,121.4858559,5288.46886,19.61724462,61.64305813,18.73969725,115544.2812,202.7254726,7463.66371,1748.250609,10495.44726,2798.649653,21.84834293,0.038333491,1.411309002,0.330577839,1.984590916,0.529198474
2048,47163,Sullivan,Tennessee,TN,13.28340825,106.0429071,10176.75185,22.68104365,50.04816028,27.27079607,212849.8524,-353.257789,24061.47508,3113.822006,16997.8964,12132.67246,20.91530338,-0.034712234,2.364357059,0.305974053,1.670267355,1.192194979
2049,47165,Sumner,Tennessee,TN,15.19374368,122.0340963,23027.0961,16.43587343,60.67099783,22.89312874,506456.9999,-233.8210277,39001.53631,7927.910727,43432.206,19179.39923,21.99395867,-0.010154169,1.693723609,0.34428617,1.886134744,0.832905684
2050,47167,Tipton,Tennessee,TN,16.64668066,120.8654186,12886.87245,5.44899154,79.99320721,14.55780125,292271.4484,1836.314554,19752.69952,3668.361786,25714.22705,2302.843833,22.67978127,0.142494974,1.532776831,0.284658811,1.995381513,0.178696875
2051,47169,Trousdale,Tennessee,TN,15.2402326,126.399545,5776.74465,17.025226,55.33865953,27.63611447,129285.4704,-110.5304953,11201.321,2022.713134,10739.99161,5610.010177,22.38033325,-0.019133699,1.939036894,0.350147576,1.859177142,0.97113695
2052,47173,Union,Tennessee,TN,14.8096857,115.4182258,11165.18965,27.10494483,51.25300056,21.64205461,243896.6616,-190.0266584,15954.23516,3873.667041,19807.59735,8396.872881,21.84438144,-0.017019564,1.428926481,0.346941446,1.774049342,0.75205824
2053,47175,Van Buren,Tennessee,TN,14.62245144,128.2867952,3003.944287,38.10770924,42.90380504,18.98848572,61648.12768,-204.77995,3988.209874,1172.43927,5697.121375,2739.408598,20.52239382,-0.068170356,1.327657737,0.390299938,1.89654695,0.911937219
2054,47177,Warren,Tennessee,TN,15.06534602,126.0541349,14559.41737,24.56184437,54.60175528,20.83640036,316393.6501,-809.4181796,21189.55183,5308.732467,27059.70298,13240.47015,21.73120271,-0.055594133,1.455384601,0.364625337,1.858570456,0.909409341
2055,47179,Washington,Tennessee,TN,14.14595066,105.3301103,12796.6852,21.40475211,45.08200622,33.51324167,283385.3815,-406.362914,22471.21669,3847.989721,23637.02416,11784.9294,22.14521786,-0.031755326,1.756018558,0.300702069,1.847120859,0.920936104
2056,47181,Wayne,Tennessee,TN,15.89446514,127.7486696,6724.129178,28.4127471,52.97691563,18.61033726,144423.7348,168.3435615,8174.546359,2354.582973,12960.56244,3404.017566,21.47842954,0.025035742,1.215703349,0.350169206,1.927470769,0.506239169
2057,47183,Weakley,Tennessee,TN,15.709928,124.7915622,14349.77593,9.265315718,77.50311511,13.23156918,291945.9465,1629.24935,23264.05378,4496.596699,27257.95593,4825.077798,20.34498295,0.113538313,1.621213732,0.313356579,1.899538785,0.336247606
2058,47185,White,Tennessee,TN,14.96045987,128.2851878,8208.693179,34.86255359,43.36690931,21.7705371,177899.9285,-674.4142961,11284.77329,3167.639819,15084.74633,8065.887486,21.67213765,-0.082158546,1.374734448,0.385888442,1.837655032,0.982603115
2059,47187,Williamson,Tennessee,TN,15.63668275,124.2318812,20731.6829,17.67318629,57.96659041,24.3602233,464685.5305,-425.4983176,33122.9311,7424.361311,40538.45949,17305.57265,22.41426963,-0.020524061,1.597696205,0.358116673,1.955386819,0.83474037
2060,47189,Wilson,Tennessee,TN,15.44377088,124.1586802,26929.17037,18.85296322,53.66709956,27.47993722,591347.5307,-1170.822136,52005.64046,9807.302368,50106.59745,28622.38839,21.95936683,-0.043477839,1.931200989,0.364188805,1.860681067,1.062876724
2061,48001,Anderson,Texas,TX,19.93105843,106.2788938,10827.30968,73.67298987,13.60668242,12.72032771,215690.197,-925.522988,12733.19894,4256.229187,21676.46041,9857.665838,19.92094097,-0.085480421,1.176026115,0.39310127,2.002017218,0.910444619
2062,48003,Andrews,Texas,TX,19.07279156,41.05208803,8033.638353,85.71847188,5.775013512,8.506514606,65980.64545,549.6133479,7472.249469,1861.150157,22239.18016,1249.387465,8.213046511,0.068414002,0.93012022,0.231669646,2.768257567,0.155519506
2063,48005,Angelina,Texas,TX,20.02262205,120.336578,3527.506918,57.89761943,30.92145568,11.18092489,77450.76005,-335.3464236,4914.912334,1313.344227,7457.077698,3613.024286,21.95623194,-0.095066128,1.393310473,0.372315139,2.11397961,1.024243005
2064,48007,Aransas,Texas,TX,23.16780258,71.23277705,4037.599994,50.48434164,22.15183941,27.36381895,53071.38637,-261.3483382,8679.756689,1320.252747,9932.72103,4842.91755,13.14429028,-0.064728635,2.149731698,0.326989486,2.460055737,1.199454517
2065,48009,Archer,Texas,TX,19.16884164,73.71744651,13844.93232,42.60191999,32.68470483,24.71337518,192024.4422,1560.800723,18973.81002,3317.019174,35113.84811,2578.588363,13.86965554,0.112734442,1.370451626,0.239583632,2.53622389,0.186247813
2066,48011,Armstrong,Texas,TX,16.39895725,53.63229137,33452.38142,35.09885448,37.05623051,27.84491501,422864.2612,4528.129845,53627.97178,4810.713757,89688.21943,5227.962814,12.64078201,0.135360463,1.603113725,0.143807811,2.681071291,0.156280737
2067,48013,Atascosa,Texas,TX,23.0664128,67.49624175,22752.37012,59.03714364,19.8635599,21.09929646,291281.5493,-668.6023192,32213.04134,6960.015623,64356.86724,16957.25047,12.80225083,-0.029386051,1.41581036,0.305902883,2.828578601,0.745296001
2068,48015,Austin,Texas,TX,21.23362489,99.47342809,4787.32346,57.00914284,20.55090648,22.43995068,91713.56399,146.2223534,7594.116699,1632.035652,10054.68135,3023.949712,19.15758665,0.030543654,1.58629697,0.340907746,2.100271987,0.631657697
2069,48017,Bailey,Texas,TX,16.60361718,44.73835746,34572.3924,74.81864472,13.15983103,12.02152425,285448.3842,988.6941763,35951.96176,8468.652139,95838.96259,12188.10729,8.256541256,0.028597795,1.039903786,0.244954183,2.772124112,0.352538729
2070,48019,Bandera,Texas,TX,20.43301474,76.01521802,4261.90803,21.23749058,34.07175981,44.69074961,65325.6488,900.4993218,5898.722251,1106.414506,10457.0471,-675.736312,15.32779411,0.211290182,1.384056674,0.259605439,2.453606936,-0.158552533
2071,48021,Bastrop,Texas,TX,21.50491975,84.92122573,7705.374227,64.47550801,19.77658811,15.74790388,121670.3129,100.9470449,10294.08052,2661.480098,18062.34936,4518.341013,15.79031846,0.013100862,1.335961138,0.34540569,2.344123573,0.586388264
2072,48023,Baylor,Texas,TX,19.1842053,66.30973307,3225.136687,34.47816546,29.09146316,36.43037139,39869.04838,289.6606317,5220.200309,754.2297588,7902.752754,1204.804322,12.36197168,0.089813444,1.61859816,0.233859781,2.450362115,0.373566903
2073,48025,Bee,Texas,TX,23.03241025,75.05188724,20948.59153,61.63183281,18.52836126,19.83980592,293649.8689,-1319.302257,29903.04313,7469.252027,59965.28301,18714.68175,14.0176426,-0.062978089,1.427448862,0.356551514,2.862497125,0.893362293
2074,48027,Bell,Texas,TX,20.99927817,85.52072473,33941.54149,17.54488446,37.47355687,44.98155867,571563.4769,672.5787927,79019.59345,7346.281402,73006.34896,31449.3196,16.83964404,0.0198158,2.328108565,0.216439239,2.150943822,0.926573108
2075,48029,Bexar,Texas,TX,22.18616044,75.26465,32967.37443,47.13364341,24.53813711,28.32821948,509453.2137,-2020.642886,54985.67148,9792.889924,84821.92909,31998.86741,15.45325409,-0.061292199,1.667881426,0.297047918,2.5729052,0.970622258
2076,48031,Blanco,Texas,TX,20.81968703,77.13003544,3392.931815,40.1036119,31.06503441,28.83135369,50172.55972,430.3987556,4062.692936,1046.813296,8604.010996,309.3910893,14.78737636,0.126851578,1.197398933,0.308527655,2.53586322,0.091186946
2077,48033,Borden,Texas,TX,18.76277208,52.78854324,1214.77042,38.96460755,35.48201285,25.55337959,11972.53528,172.1953259,1444.727861,168.6124571,3603.804066,-60.13651537,9.855800799,0.141751333,1.189301153,0.138801912,2.966654445,-0.049504428
2078,48035,Bosque,Texas,TX,20.41752877,83.01054944,25903.32088,26.19034023,32.8377896,40.97187017,434858.1767,2599.927215,41361.50012,6320.690639,63316.749,8553.014161,16.78773848,0.100370421,1.59676438,0.244010823,2.444348711,0.33018987
2079,48037,Bowie,Texas,TX,18.45783962,121.1292474,8337.879748,34.31257669,43.67394418,22.01347913,182877.5739,843.6935029,13191.06011,2386.918969,16101.87974,2943.594809,21.9333427,0.101188015,1.582064087,0.286274094,1.93117198,0.35303877
2080,48039,Brazoria,Texas,TX,21.64181032,115.7055105,27023.10194,28.00728817,34.07395308,37.91875875,581481.3128,-3127.104253,75188.40933,8514.025517,47454.58496,44978.12209,21.51793358,-0.115719663,2.782375224,0.3150647,1.756074675,1.66443224
2081,48041,Brazos,Texas,TX,20.84789672,100.5277633,1297.245125,60.76107407,27.4598991,11.77902682,24449.72998,39.71263468,1523.237058,447.653048,3111.955291,587.9230149,18.84742483,0.030613054,1.174209121,0.345079769,2.398895344,0.453208884
2082,48043,Brewster,Texas,TX,19.41349869,35.95915983,21540.41723,39.56170558,36.21550014,24.22279428,173798.5302,3436.775172,21987.04108,5424.781578,44238.35333,-2418.484857,8.068484854,0.159550074,1.020734225,0.251841992,2.053737068,-0.112276602
2083,48045,Briscoe,Texas,TX,17.33411599,54.59630802,12991.27729,38.51363725,36.5565504,24.92981235,134921.5472,977.6722831,16851.37802,2054.295613,37251.0142,3245.976815,10.38554903,0.075256055,1.297130194,0.15812884,2.867386584,0.249858174
2084,48047,Brooks,Texas,TX,24.26916908,63.78512285,24309.6411,87.51760555,5.292672927,7.189721522,297701.4679,-208.0338383,27611.4485,8903.24155,64314.78709,14164.0855,12.24623048,-0.008557668,1.13582296,0.366243233,2.645649388,0.582653008
2085,48049,Brown,Texas,TX,19.83985031,70.80729549,9848.002598,38.31207499,32.54602111,29.14190389,139658.5955,180.5230605,15415.96447,2452.760082,25594.33544,6061.437819,14.18141335,0.018330931,1.565389968,0.249061681,2.598936707,0.61549921
2086,48051,Burleson,Texas,TX,21.1163456,93.12074595,2588.852106,56.33496992,23.76119981,19.90383027,44610.71782,46.56175061,4065.220764,872.9462327,5865.517914,1721.133958,17.23185257,0.017985481,1.570279258,0.337194323,2.265682887,0.664825138
2087,48053,Burnet,Texas,TX,20.95740001,75.46884897,2237.886546,31.36533322,37.11940777,31.51525902,31163.67127,223.5970673,2609.97314,677.7976262,6151.219962,377.3350052,13.92549204,0.099914389,1.16626696,0.302873989,2.748673731,0.168612214
2088,48055,Caldwell,Texas,TX,21.78371086,83.98713611,31356.30754,46.69021486,24.65973362,28.65005152,515206.1453,-1528.867188,63044.08499,8540.765747,68958.75422,33474.89553,16.43070201,-0.048757883,2.010571076,0.272377917,2.19919881,1.06756497
2089,48057,Calhoun,Texas,TX,22.3802804,90.6821234,1092.956109,42.30695468,29.13429675,28.55874856,19700.81296,7.463922043,2264.772138,320.5969151,2530.522333,978.1985652,18.02525535,0.006829114,2.07215287,0.293330091,2.315300964,0.895002605
2090,48059,Callahan,Texas,TX,19.29960148,67.40563032,10599.28498,43.60127182,29.24931641,27.14941177,144495.4417,1449.929071,12297.55453,2812.593767,28910.33547,168.8975228,13.63256503,0.136794989,1.160224917,0.265356934,2.727574128,0.015934803
2091,48061,Cameron,Texas,TX,24.54094504,62.84095687,37503.21995,19.4016321,37.14998058,43.44838732,503317.845,-624.5125919,112022.4217,6549.227673,70777.8202,49672.99922,13.42065683,-0.016652239,2.987008099,0.174631077,1.887246489,1.324499584
2092,48063,Camp,Texas,TX,18.86493351,113.0171498,4347.959667,66.46776417,22.10799325,11.42424258,89936.50316,-327.8542592,4841.617407,1666.430709,9140.025591,3654.939398,20.68476022,-0.075404163,1.113537792,0.383267288,2.102141301,0.840610235
2093,48065,Carson,Texas,TX,16.18939812,53.04326667,29233.58442,35.33981521,38.20465988,26.45552491,316233.9966,2033.365775,43154.65684,2382.109414,79744.76328,9275.710304,10.81748964,0.069555815,1.476201352,0.081485369,2.727847607,0.317296373
2094,48067,Cass,Texas,TX,18.80004501,119.9012895,31260.14178,67.78151266,21.97561493,10.24287241,664808.8613,-2977.229507,35174.20843,12343.05328,63550.1386,28912.83753,21.26698164,-0.095240435,1.125209498,0.394849562,2.03294467,0.924910634
2095,48069,Castro,Texas,TX,16.23733506,49.50755962,18635.15647,33.82421282,33.44077356,32.73501362,201440.7234,1770.734256,30445.86629,1505.38692,50805.47323,5392.068354,10.80971463,0.095021164,1.633786458,0.080782092,2.726323941,0.28934924
2096,48071,Chambers,Texas,TX,21.03618149,134.4362091,15600.74822,20.35249086,44.24138918,35.40611996,364333.4054,-579.294014,33054.01451,4648.001926,27739.82019,17042.83891,23.35358536,-0.037132451,2.118745462,0.297934552,1.778108318,1.092437277
2097,48073,Cherokee,Texas,TX,19.83371034,112.3353944,21493.96999,69.90201788,17.76901473,12.32896738,441356.7237,-2157.151244,23648.53381,8685.25683,47282.33551,20041.98324,20.53397879,-0.100360764,1.100240385,0.404078764,2.199795363,0.932446786
2098,48075,Childress,Texas,TX,18.66482007,59.97505273,18263.63066,47.94345255,31.78832467,20.26822278,204667.2573,-195.3838384,23244.76754,3887.100878,50791.97256,10589.89778,11.20627443,-0.010697974,1.272735305,0.212832867,2.781044663,0.579835301
2099,48077,Clay,Texas,TX,18.9561274,78.86598455,3738.003746,47.62896199,32.44756848,19.92346953,56668.00653,432.8210598,4280.279011,1025.568151,8948.144112,372.6251568,15.15996515,0.11578936,1.145070819,0.274362526,2.393829627,0.099685603
2100,48079,Cochran,Texas,TX,17.32227615,44.6306293,4305.782479,82.46219169,7.897665365,9.640142947,40632.91142,162.1464663,4396.148284,1094.853472,11662.56139,1365.476768,9.436823996,0.03765784,1.020987081,0.254275147,2.70858118,0.317126277
2101,48081,Coke,Texas,TX,19.63415039,58.70970142,8113.166861,39.07833694,32.04159031,28.88007274,88479.33211,83.77853168,9939.076881,2423.834333,23042.86206,4195.047394,10.90564679,0.010326243,1.225055154,0.298753172,2.840180963,0.517066574
2102,48083,Coleman,Texas,TX,19.69230761,68.33874922,20122.43396,25.52513062,32.17765077,42.29721862,283333.4776,519.9978196,28303.21666,4722.656099,49797.81675,10450.46431,14.08047745,0.025841696,1.406550357,0.234696067,2.47474122,0.519343949
2103,48085,Collin,Texas,TX,19.32577272,98.98278168,62951.60291,17.40233487,33.37652124,49.22114389,1212890.823,47.68925835,171638.3222,12783.2007,104879.9617,73671.31529,19.26703637,0.000757554,2.726512341,0.203063943,1.666041163,1.170284979
2104,48087,Collingsworth,Texas,TX,17.59319991,60.80142641,22798.38243,51.02682963,30.97706657,17.9961038,278259.9187,-292.3351081,25918.53298,6374.539245,60940.32922,12809.81219,12.20524831,-0.012822625,1.136858418,0.279604891,2.673011096,0.561873731
2105,48089,Colorado,Texas,TX,21.58270132,100.7742017,3845.815328,63.07292948,21.78550992,15.1415606,76200.14841,-157.036639,5437.444977,1393.848291,8891.23603,3170.600844,19.81378249,-0.04083312,1.413860135,0.362432455,2.311924851,0.824428781
2106,48091,Comal,Texas,TX,21.28537772,81.63571828,7590.373333,29.7734045,35.74445768,34.48213782,121707.6855,384.461936,11844.92693,2175.614832,19675.49726,3877.755788,16.03447949,0.050651255,1.560519675,0.286628172,2.592164628,0.510878137
2107,48093,Comanche,Texas,TX,20.01136078,74.87016597,4616.810819,42.56368795,26.3041412,31.13217085,72445.31394,714.7202356,5573.210955,1136.935812,11759.7539,-154.3239112,15.6916358,0.154808214,1.207156016,0.246259996,2.547159579,-0.033426518
2108,48095,Concho,Texas,TX,19.92117741,63.85865252,9811.297512,25.22966599,34.68289898,40.08743504,124685.4373,501.4170829,13330.17023,2259.133624,24185.19375,3976.097648,12.70835352,0.051106093,1.358655184,0.230258396,2.465035203,0.405257067
2109,48097,Cooke,Texas,TX,18.90973193,89.79567502,11796.17849,47.32039096,26.31803277,26.36157627,214702.8888,-692.2037828,17863.04686,3911.707692,27903.26165,10820.75956,18.20105461,-0.058680342,1.51430795,0.331608045,2.365449258,0.9173106
2110,48099,Coryell,Texas,TX,20.65817355,79.93690995,12283.91213,27.81850473,39.04886989,33.13262538,195852.4428,838.2697879,16301.64427,3508.736929,33096.98644,4249.737466,15.94381665,0.068241272,1.327072686,0.285636765,2.69433598,0.345959611
2111,48101,Cottle,Texas,TX,18.95967542,58.91963838,4969.920838,44.19257883,30.54825136,25.2591698,56306.78631,664.0135001,6196.483743,1085.69032,13155.44691,230.5489118,11.32951372,0.133606454,1.246797272,0.218452236,2.64701337,0.04638885
2112,48105,Crockett,Texas,TX,20.30790824,41.29805541,862.535398,20.55419864,44.91528228,34.53051907,6687.54259,90.04599739,1017.037721,94.92850249,2307.573269,68.41403377,7.753354361,0.104396872,1.179125777,0.110057515,2.675337469,0.079317364
2113,48107,Crosby,Texas,TX,18.14830946,54.82697864,21877.87667,46.19649258,27.18631701,26.6171904,249399.1885,3002.521424,28214.54989,4100.221093,61302.88785,736.1494213,11.39960665,0.137240074,1.289638401,0.187414033,2.802049247,0.03364812
2114,48109,Culberson,Texas,TX,19.51,34.08,54.739883,44.8,41.2,14,265.9166201,5.748289854,42.1237997,22.61141424,144.1344546,1.854249513,4.857822222,0.105011,0.769526667,0.413070197,2.633079333,0.03387383
2115,48111,Dallam,Texas,TX,15.46148274,41.07657994,64266.61982,68.30171899,17.43239444,14.26588657,463991.8655,3178.714373,61558.9705,4325.777957,193877.514,10355.11846,7.219795701,0.049461359,0.957868496,0.067309872,3.016768495,0.161127479
2116,48113,Dallas,Texas,TX,19.82189821,92.78360579,28315.39307,23.24383985,31.04929095,45.7068692,514698.5432,538.1653412,70490.53851,5976.284377,50414.33825,28452.98927,18.17734057,0.019006105,2.489477661,0.211061325,1.780456945,1.004859413
2117,48115,Dawson,Texas,TX,18.6925649,46.43824941,8926.332546,70.05177763,16.64828414,13.29993823,82735.39723,123.0685833,9314.398274,2209.607952,26338.2922,3609.54174,9.268688658,0.013787139,1.043474263,0.247538162,2.950628611,0.404370073
2118,48117,Deaf Smith,Texas,TX,15.92388188,48.43182442,50251.19292,35.17973674,33.57627282,31.24399044,488996.1657,7474.972823,77005.71523,4240.102504,134809.7934,2662.755078,9.731035968,0.148752147,1.532415665,0.084378146,2.682718271,0.052988893
2119,48119,Delta,Texas,TX,18.75641827,104.9218563,3487.073194,25.82766611,39.83272243,34.33961146,71543.31032,31.64311816,7007.632112,875.1945562,6516.43794,2983.560655,20.51672171,0.009074406,2.009602817,0.25098256,1.86874137,0.855605974
2120,48121,Denton,Texas,TX,19.41643895,89.94922967,41247.45176,34.82426812,28.54880647,36.6269254,748164.3724,-1797.512346,87721.79604,10705.7916,87429.4587,45117.84453,18.13843863,-0.043578749,2.126720374,0.259550376,2.119632971,1.0938335
2121,48123,DeWitt,Texas,TX,22.2952294,85.32789603,6453.842764,63.83621666,18.3362043,17.82757903,100442.3359,362.2245424,8664.342961,2202.604229,15005.89904,2777.005239,15.56318299,0.056125406,1.34250915,0.341285698,2.325110727,0.430287093
2122,48125,Dickens,Texas,TX,18.55230377,57.40930903,27033.15193,52.92338004,28.02517006,19.05144991,290619.8095,-348.9005813,33040.28309,7410.341669,80541.50603,15864.58186,10.75049666,-0.012906397,1.222213495,0.27412052,2.979360536,0.586856534
2123,48127,Dimmit,Texas,TX,23.89535441,51.80493482,16124.61574,50.34802906,22.99093052,26.66104042,159239.2504,-63.73916158,21491.03915,3006.733432,51009.00051,9004.778765,9.875537684,-0.00395291,1.332809382,0.186468532,3.163424253,0.5584492
2124,48129,Donley,Texas,TX,16.96837756,56.8536319,20788.73598,51.19305276,30.23755801,18.56938923,242538.135,16.37868775,25492.08723,4231.779173,57692.89982,10699.923,11.6668053,0.000787864,1.226245177,0.203561158,2.775199987,0.514698104
2125,48131,Duval,Texas,TX,23.6350828,59.9313373,2977.069858,65.44439413,21.9305608,12.62504506,26965.07605,59.74183676,2800.410422,1291.688375,3917.097698,1375.142184,9.057589285,0.020067328,0.940659963,0.433879095,1.315756057,0.461911292
2126,48133,Eastland,Texas,TX,19.57273833,71.59181223,2215.799672,72.84658352,14.246474,12.90694248,33101.6809,157.9557694,2443.392005,709.9275629,5110.363688,591.0146268,14.93893212,0.071286124,1.102713407,0.320393387,2.306329292,0.266727464
2127,48135,Ector,Texas,TX,19.7644688,37.29245689,1727.177141,24.28688655,49.80272305,25.9103904,9307.163249,175.4000774,1556.848039,342.1442822,5358.7244,-2.08734354,5.388655876,0.101553033,0.901382957,0.198094494,3.102591085,-0.001208529
2128,48137,Edwards,Texas,TX,20.73259792,58.72988577,16475.57823,17.73076911,45.68616452,36.58306638,199507.5467,4097.708228,15421.03787,4372.661374,37781.20407,-7831.137367,12.10928952,0.248714077,0.935993727,0.265402605,2.293164072,-0.475317907
2129,48139,Ellis,Texas,TX,19.97154249,92.40213644,105348.8334,21.01561827,32.73731984,46.2470619,1791795.923,10338.53798,232394.3669,21981.41396,194586.3705,62578.26587,17.00821798,0.098136236,2.205951022,0.208653606,1.847067159,0.59401005
2130,48141,El Paso,Texas,TX,17.22213021,29.70081455,27.431626,60.73818736,20.39547475,18.86633789,108.332097,0.028031608,23.33313697,12.50242542,73.18902696,12.76789897,3.949167905,0.001021872,0.850592559,0.455766837,2.668052815,0.465444482
2131,48143,Erath,Texas,TX,19.74397421,77.21012242,2208.536194,52.93223042,26.73467723,20.33309235,33042.47699,190.2547315,2962.918177,607.8549991,5944.957354,623.1048046,14.96125673,0.086145173,1.341575558,0.275229811,2.691808887,0.282134749
2132,48145,Falls,Texas,TX,20.49343359,91.97181908,30417.46342,38.96083718,29.11988013,31.91928269,563046.8743,-1274.854959,60564.07635,7944.933422,65495.74728,31360.53801,18.51064523,-0.041911942,1.991095559,0.261196449,2.153228439,1.03100438
2133,48147,Fannin,Texas,TX,18.73572942,106.4154564,15161.87741,29.30329289,35.38186913,35.31483799,317393.515,651.4431619,30106.74025,3832.61431,30503.85013,10889.39418,20.93365528,0.042965864,1.985686828,0.252779666,2.011878168,0.718208826
2134,48149,Fayette,Texas,TX,21.3731205,91.93013935,1453.866436,40.01697375,26.05444097,33.92858528,25047.05715,145.7500076,2711.109009,382.2724508,3342.773185,660.2749414,17.2278942,0.100249929,1.86475796,0.262935055,2.299229903,0.454151031
2135,48151,Fisher,Texas,TX,19.79800609,59.68883748,57577.31413,48.51900575,32.34366911,19.13732514,612528.9905,2012.070463,68820.00962,14099.16698,169563.5132,22402.73371,10.63837381,0.034945542,1.19526259,0.244873648,2.944970876,0.389089593
2136,48153,Floyd,Texas,TX,17.48893832,54.59683362,32941.43733,37.78074448,30.83668658,31.38256894,432262.702,3404.270658,67675.5442,3472.509507,82944.07574,14826.14603,13.12215668,0.103343112,2.054419895,0.105414632,2.517925217,0.450075869
2137,48155,Foard,Texas,TX,18.90255606,61.4068125,6073.316674,32.15358712,34.49600287,33.35041,74081.22528,796.4723393,9723.973623,693.855663,16185.65403,965.8757176,12.19782028,0.131142896,1.601097744,0.114246581,2.665043649,0.159035955
2138,48157,Fort Bend,Texas,TX,21.43268265,111.7403796,13980.46488,38.90237201,33.07524309,28.0223849,298592.2955,-1298.254637,31840.57441,4368.138978,27670.20804,19057.37452,21.35782308,-0.092862051,2.277504696,0.312445903,1.979205147,1.36314312
2139,48159,Franklin,Texas,TX,18.79983068,108.9647367,1048.554592,50.84823735,33.55567353,15.59608912,22471.63034,143.7286431,1195.675634,319.4363312,2261.366666,40.85857711,21.43105425,0.137073114,1.140308424,0.304644445,2.15665134,0.038966571
2140,48161,Freestone,Texas,TX,20.06956181,97.99209164,6005.698115,65.38492678,17.95189307,16.66318015,117365.2639,206.5305283,7452.838379,2027.591715,13133.5803,2822.634762,19.54231825,0.034389096,1.240961207,0.337611328,2.186853227,0.469992782
2141,48163,Frio,Texas,TX,23.34598062,62.31559599,35261.40763,53.11850446,25.83377786,21.04771768,457156.9522,2162.817564,44003.19635,11058.67916,99135.02145,12224.18093,12.96479587,0.061336677,1.247913776,0.313619901,2.811431196,0.346673084
2142,48165,Gaines,Texas,TX,18.54146371,43.36868915,27659.9486,81.91469567,8.957533705,9.127770629,227363.9053,1003.458155,26025.57504,10445.91275,76590.08212,9363.413396,8.219968465,0.036278381,0.940911909,0.377654814,2.768988591,0.338518828
2143,48167,Galveston,Texas,TX,21.60993139,119.7192049,10617.6387,32.9904919,36.57397935,30.43552875,242005.601,-1232.886901,23109.55385,3881.108537,21643.48085,15148.73669,22.79278924,-0.116116863,2.176524791,0.365534056,2.038445785,1.426751947
2144,48169,Garza,Texas,TX,18.51158996,53.60648966,7526.483248,44.95005862,27.50293868,27.5470027,83780.89852,339.4603571,10215.07318,1473.672896,20736.3712,3042.111884,11.1314801,0.045102121,1.357217288,0.195798336,2.755120887,0.404187691
2145,48171,Gillespie,Texas,TX,20.05589107,72.75978213,14059.14502,32.0124314,33.28978112,34.69778748,221165.1903,1807.481693,19286.92898,3862.777021,34650.14997,2045.306266,15.73105548,0.128562704,1.371842239,0.274751915,2.46459866,0.145478709
2146,48173,Glasscock,Texas,TX,19.41344062,46.74516245,9413.688488,22.25803278,47.51336313,30.22860409,88088.3302,1995.395048,10455.0461,1545.649743,26270.87316,-3050.416595,9.357472399,0.211967397,1.110621635,0.164191724,2.790709847,-0.324040529
2147,48175,Goliad,Texas,TX,22.66906708,82.63184166,31054.75844,69.34443378,15.81495382,14.8406124,400131.4578,1476.954643,33582.38276,12704.77731,79715.44733,11627.67531,12.88470682,0.047559689,1.081392497,0.409108876,2.566931812,0.374424916
2148,48177,Gonzales,Texas,TX,22.0474044,85.56448318,29150.26119,55.202394,24.30355028,20.49405572,476271.9919,1802.41411,43320.23657,8745.488858,74100.80214,12998.25079,16.33851542,0.061831834,1.486101146,0.300014082,2.542028754,0.445905123
2149,48179,Gray,Texas,TX,16.35370001,57.20319497,38950.68843,52.63839191,26.0666031,21.29500499,520737.4246,1764.399094,52125.29964,5626.654105,105569.7255,14623.83399,13.36914559,0.045298278,1.338238212,0.144455832,2.710342995,0.375444814
2150,48181,Grayson,Texas,TX,18.81616303,97.70693967,27040.93539,31.66429793,33.57683861,34.75886346,517701.9306,-317.74486,54271.04615,7264.007439,55344.39803,25234.30805,19.14511917,-0.011750513,2.006995889,0.268630036,2.046689481,0.93318917
2151,48183,Gregg,Texas,TX,19.37880329,113.7055797,6560.820149,67.23504638,21.77931736,10.98563626,136605.884,-627.4117941,7436.646503,2589.478257,13446.41545,6096.684764,20.82146452,-0.095630086,1.133493425,0.394688194,2.049502218,0.929256499
2152,48185,Grimes,Texas,TX,20.79536606,107.6554605,2421.814642,70.06685052,16.3247792,13.60837028,47079.80616,9.328740748,2858.393024,940.3200174,5189.282168,1402.088291,19.43988831,0.003851963,1.180269115,0.388270845,2.142724748,0.578941206
2153,48187,Guadalupe,Texas,TX,22.02896797,83.00310906,20756.33104,51.21172007,22.75626777,26.03201216,343645.6062,-1076.135002,38424.73753,6228.922295,45774.85907,21252.58309,16.55618257,-0.051846109,1.851229751,0.300097463,2.205344431,1.023908467
